Timestamp,CPU Usage (%),Memory Usage (%),Disk Usage (%)
1737111355.1261306,74.5,2.4,44.9
1737111356.1263103,74.8,2.4,44.9
1737111357.1264021,75.1,2.4,44.9
1737111358.1264148,75.1,2.4,44.9
1737111359.1265357,74.3,2.4,44.9
1737111360.1266432,74.8,2.4,44.9
1737111361.1266587,74.4,2.4,44.9
1737111362.1290476,74.8,2.4,44.9
1737111363.1282642,75.2,2.4,44.9
1737111364.128376,73.8,2.4,44.9
1737111365.12847,75.0,2.4,44.9
1737111366.1285324,73.6,2.4,44.9
1737111367.1286783,74.3,2.4,44.9
1737111368.128792,75.1,2.4,44.9
1737111369.128919,74.9,2.4,44.9
1737111370.1302567,74.6,2.4,44.9
1737111371.1301239,74.5,2.4,44.9
1737111372.1301556,74.4,2.4,44.9
1737111373.1302927,74.7,2.4,44.9
1737111374.1304104,74.5,2.4,44.9
1737111375.1305265,74.3,2.4,44.9
1737111376.1306262,74.0,2.4,44.9
1737111377.1307404,75.3,2.4,44.9
1737111378.1309092,74.8,2.4,44.9
1737111379.1309338,74.6,2.4,44.9
1737111380.1310961,74.6,2.4,44.9
1737111381.1312234,74.7,2.4,44.9
1737111382.1313307,75.3,2.4,44.9
1737111383.1314764,73.6,2.4,44.9
1737111384.1315897,75.6,2.4,44.9
1737111385.1316571,75.1,2.4,44.9
1737111386.1321468,74.0,2.4,44.9
1737111387.1321125,75.3,2.4,44.9
1737111388.132122,73.9,2.4,44.9
1737111389.1323247,72.0,2.4,44.9
1737111390.1324127,74.1,2.4,44.9
1737111391.1325269,75.4,2.4,44.9
1737111392.1326425,74.9,2.4,44.9
1737111393.1326785,68.8,2.4,44.9
1737111394.1327908,74.8,2.4,44.9
1737111395.1329675,73.4,2.4,44.9
1737111396.1330583,75.0,2.4,44.9
1737111397.1332228,73.8,2.4,44.9
1737111398.1333578,74.3,2.4,44.9
1737111399.1334295,74.1,2.4,44.9
1737111400.1339824,74.7,2.4,44.9
1737111401.1343563,74.6,2.4,44.9
1737111402.1344712,74.9,2.4,44.9
1737111403.1345513,74.5,2.4,44.9
1737111404.1345758,74.9,2.4,44.9
1737111405.1347415,75.0,2.4,44.9
1737111406.1348505,75.0,2.4,44.9
1737111407.1349838,75.3,2.4,44.9
1737111408.1350954,74.3,2.4,44.9
1737111409.1352081,74.3,2.4,44.9
1737111410.1353307,75.2,2.4,44.9
1737111411.1355367,73.4,2.4,44.9
1737111412.135593,74.6,2.4,44.9
1737111413.1357245,75.1,2.4,44.9
1737111414.1358073,73.8,2.4,44.9
1737111415.135965,74.3,2.4,44.9
1737111416.1359465,69.8,2.4,44.9
1737111417.1360931,70.1,2.4,44.9
1737111418.1362534,74.8,2.4,44.9
1737111419.1363642,75.2,2.4,44.9
1737111420.1364567,75.3,2.4,44.9
1737111421.1364906,74.7,2.4,44.9
1737111422.1366136,74.0,2.4,44.9
1737111423.1366367,74.8,2.4,44.9
1737111424.1367252,73.8,2.4,44.9
1737111425.1368673,75.3,2.4,44.9
1737111426.136957,75.1,2.4,44.9
1737111427.137074,75.2,2.4,44.9
1737111428.1371882,74.6,2.4,44.9
1737111429.1372392,74.1,2.4,44.9
1737111430.1373122,75.0,2.4,44.9
1737111431.13746,74.0,2.4,44.9
1737111432.1375887,75.0,2.4,44.9
1737111433.1376824,74.6,2.4,44.9
1737111434.1377747,74.5,2.4,44.9
1737111435.1379242,74.8,2.4,44.9
1737111436.137952,75.1,2.4,44.9
1737111437.1380847,74.7,2.4,44.9
1737111438.1381626,74.8,2.4,44.9
1737111439.138249,74.6,2.4,44.9
1737111440.1382625,74.6,2.4,44.9
1737111441.1384044,74.8,2.4,44.9
1737111442.1384802,75.1,2.4,44.9
1737111443.138552,74.6,2.4,44.9
1737111444.1387398,74.8,2.4,44.9
1737111445.1387656,74.8,2.4,44.9
1737111446.1388452,75.1,2.4,44.9
1737111447.13901,74.6,2.4,44.9
1737111448.1390264,73.6,2.4,44.9
1737111449.1391225,74.7,2.4,44.9
1737111450.1392412,73.9,2.4,44.9
1737111451.1393423,74.7,2.4,44.9
1737111452.1395133,74.4,2.4,44.9
1737111453.1396663,74.3,2.4,44.9
1737111454.1396935,74.9,2.4,44.9
1737111455.139787,74.3,2.4,44.9
1737111456.1398778,75.3,2.4,44.9
1737111457.1399632,73.7,2.4,44.9
1737111458.140057,74.8,2.4,44.9
1737111459.1402738,72.9,2.4,44.9
1737111460.1402783,74.7,2.4,44.9
1737111461.1403997,74.5,2.4,44.9
1737111462.140506,75.0,2.4,44.9
1737111463.1406865,75.3,2.4,44.9
1737111464.140765,74.2,2.4,44.9
1737111465.1407964,74.6,2.4,44.9
1737111466.1409202,73.7,2.4,44.9
1737111467.1409595,74.9,2.4,44.9
1737111468.1411133,74.8,2.4,44.9
1737111469.141191,74.5,2.4,44.9
1737111470.141289,75.4,2.4,44.9
1737111471.1413798,74.4,2.4,44.9
1737111472.1415613,74.6,2.4,44.9
1737111473.141558,74.6,2.4,44.9
1737111474.1416883,74.8,2.4,44.9
1737111475.1417575,74.1,2.4,44.9
1737111476.1418312,74.0,2.4,44.9
1737111477.1419208,75.2,2.4,44.9
1737111478.1421273,74.1,2.4,44.9
1737111479.1421912,75.4,2.4,44.9
1737111480.1422048,73.8,2.4,44.9
1737111481.1423132,75.1,2.4,44.9
1737111482.1424935,75.0,2.4,44.9
1737111483.142521,75.1,2.4,44.9
1737111484.1426077,74.9,2.4,44.9
1737111485.1426399,74.3,2.4,44.9
1737111486.1427865,75.2,2.4,44.9
1737111487.142937,73.1,2.4,44.9
1737111488.142956,74.8,2.4,44.9
1737111489.1430569,74.3,2.4,44.9
1737111490.1431541,74.5,2.4,44.9
1737111491.1432238,74.7,2.4,44.9
1737111492.1433375,74.8,2.4,44.9
1737111493.1435,74.7,2.4,44.9
1737111494.1435301,74.4,2.4,44.9
1737111495.1435907,71.1,2.4,44.9
1737111496.1436465,16.7,2.4,44.9
1737111497.143761,29.9,2.4,44.9
1737111498.143861,74.5,2.4,44.9
1737111499.1439688,74.8,2.4,44.9
1737111500.1440377,74.1,2.4,44.9
1737111501.1441352,74.8,2.4,44.9
1737111502.1441696,74.8,2.4,44.9
1737111503.1442811,75.3,2.4,44.9
1737111504.1443121,74.3,2.4,44.9
1737111505.1444054,74.8,2.4,44.9
1737111506.1444786,75.1,2.4,44.9
1737111507.144562,74.9,2.4,44.9
1737111508.1446383,74.8,2.4,44.9
1737111509.144885,73.9,2.4,44.9
1737111510.1449473,74.5,2.4,44.9
1737111511.1449153,73.8,2.4,44.9
1737111512.1450334,74.2,2.4,44.9
1737111513.1450715,74.4,2.4,44.9
1737111514.145146,73.1,2.4,44.9
1737111515.1452227,74.3,2.4,44.9
1737111516.145318,75.1,2.4,44.9
1737111517.1453917,75.1,2.4,44.9
1737111518.145512,75.3,2.4,44.9
1737111519.145585,74.3,2.4,44.9
1737111520.1456652,75.0,2.4,44.9
1737111521.1457746,74.3,2.4,44.9
1737111522.1458867,75.3,2.4,44.9
1737111523.1458955,74.3,2.4,44.9
1737111524.1459568,75.0,2.4,44.9
1737111525.1460736,73.2,2.4,44.9
1737111526.146164,72.2,2.4,44.9
1737111527.1462488,75.1,2.4,44.9
1737111528.1463594,73.4,2.4,44.9
1737111529.1464324,74.1,2.4,44.9
1737111530.1466265,72.9,2.4,44.9
1737111531.1468058,74.7,2.4,44.9
1737111532.14687,74.4,2.4,44.9
1737111533.1469815,74.1,2.4,44.9
1737111534.1471162,74.6,2.4,44.9
1737111535.147131,73.8,2.4,44.9
1737111536.1471834,75.2,2.4,44.9
1737111537.1472926,74.4,2.4,44.9
1737111538.1473844,73.2,2.4,44.9
1737111539.1474795,74.7,2.4,44.9
1737111540.1475587,74.5,2.4,44.9
1737111541.1476629,74.2,2.4,44.9
1737111542.1477273,73.4,2.4,44.9
1737111543.14827,75.4,2.4,44.9
1737111544.1483965,74.2,2.4,44.9
1737111545.148539,73.8,2.4,44.9
1737111546.1488216,75.0,2.4,44.9
1737111547.148849,73.4,2.4,44.9
1737111548.148902,74.9,2.4,44.9
1737111549.1490479,73.0,2.4,44.9
1737111550.149197,75.3,2.4,44.9
1737111551.149245,74.4,2.4,44.9
1737111552.149411,73.6,2.4,44.9
1737111553.1494734,74.6,2.4,44.9
1737111554.1495123,72.2,2.4,44.9
1737111555.1497362,74.5,2.4,44.9
1737111556.1497746,73.4,2.4,44.9
1737111557.1498678,75.0,2.4,44.9
1737111558.1499238,75.0,2.4,44.9
1737111559.1500793,73.7,2.4,44.9
1737111560.150144,73.5,2.4,44.9
1737111561.1502755,74.5,2.4,44.9
1737111562.1503305,74.7,2.4,44.9
1737111563.1504264,73.6,2.4,44.9
1737111564.1506112,75.2,2.4,44.9
1737111565.1507053,73.1,2.4,44.9
1737111566.1507008,74.4,2.4,44.9
1737111567.150799,73.8,2.4,44.9
1737111568.1509225,74.3,2.4,44.9
1737111569.151011,75.3,2.4,44.9
1737111570.1511056,74.8,2.5,44.9
1737111571.1512148,74.0,2.5,44.9
1737111572.1513164,75.2,2.5,44.9
1737111573.1514235,73.6,2.5,44.9
1737111574.151646,75.4,2.5,44.9
1737111575.1517248,68.9,2.5,44.9
1737111576.1517582,74.8,2.5,44.9
1737111577.1520085,73.7,2.5,44.9
1737111578.1519434,74.0,2.5,44.9
1737111579.152051,74.8,2.5,44.9
1737111580.1520925,72.1,2.5,44.9
1737111581.1522167,75.1,2.5,44.9
1737111582.152548,74.3,2.5,44.9
1737111583.1524262,75.3,2.4,44.9
1737111584.1524987,74.5,2.5,44.9
1737111585.1527221,74.8,2.5,44.9
1737111586.1527526,75.2,2.5,44.9
1737111587.152851,73.3,2.4,44.9
1737111588.1529567,74.4,2.5,44.9
1737111589.1530693,74.3,2.5,44.9
1737111590.153221,69.5,2.5,44.9
1737111591.1532063,75.1,2.5,44.9
1737111592.1533716,73.5,2.5,44.9
1737111593.153465,75.3,2.4,44.9
1737111594.153514,74.5,2.5,44.9
1737111595.1535797,75.1,2.5,44.9
1737111596.153672,74.3,2.5,44.9
1737111597.153781,74.6,2.5,44.9
1737111598.1539261,74.6,2.5,44.9
1737111599.153975,72.8,2.5,44.9
1737111600.154079,75.0,2.5,44.9
1737111601.1541674,74.1,2.5,44.9
1737111602.1543708,72.7,2.5,44.9
1737111603.154382,74.4,2.5,44.9
1737111604.154473,73.7,2.5,44.9
1737111605.1546302,75.1,2.5,44.9
1737111606.1546607,71.1,2.5,44.9
1737111607.1547406,75.1,2.5,44.9
1737111608.1548402,69.6,2.5,44.9
1737111609.1549423,74.1,2.5,44.9
1737111610.1550274,75.0,2.5,44.9
1737111611.1551332,73.8,2.5,44.9
1737111612.155393,75.3,2.5,44.9
1737111613.1554723,74.6,2.5,44.9
1737111614.1554732,75.3,2.5,44.9
1737111615.155603,74.3,2.5,44.9
1737111616.1556964,74.5,2.5,44.9
1737111617.1557853,75.3,2.5,44.9
1737111618.155902,74.4,2.5,44.9
1737111619.1559837,75.4,2.4,44.9
1737111620.1560297,74.6,2.5,44.9
1737111621.156181,74.7,2.5,44.9
1737111622.1562767,74.1,2.5,44.9
1737111623.156363,74.5,2.5,44.9
1737111624.1564534,75.1,2.5,44.9
1737111625.156543,74.4,2.5,44.9
1737111626.156628,74.7,2.5,44.9
1737111627.156778,73.8,2.5,44.9
1737111628.1569383,74.7,2.5,44.9
1737111629.1570203,73.8,2.5,44.9
1737111630.1571453,74.7,2.5,44.9
1737111631.1572473,74.9,2.5,44.9
1737111632.1573248,73.6,2.5,44.9
1737111633.15738,75.1,2.5,44.9
1737111634.1574903,73.9,2.5,44.9
1737111635.157634,74.9,2.5,44.9
1737111636.1576712,75.2,2.5,44.9
1737111637.1577597,73.8,2.5,44.9
1737111638.157842,75.3,2.4,44.9
1737111639.1579435,73.8,2.5,44.9
1737111640.158041,74.4,2.5,44.9
1737111641.1581233,74.1,2.5,44.9
1737111642.1582005,75.3,2.5,44.9
1737111643.1583893,74.6,2.5,44.9
1737111644.1584532,75.0,2.5,44.9
1737111645.1585245,75.0,2.5,44.9
1737111646.158624,74.3,2.5,44.9
1737111647.158723,75.0,2.5,44.9
1737111648.1587749,74.3,2.5,44.9
1737111649.1589541,74.8,2.5,44.9
1737111650.1589837,74.3,2.5,44.9
1737111651.15906,74.4,2.5,44.9
1737111652.1591678,75.4,2.5,44.9
1737111653.159304,74.6,2.5,44.9
1737111654.159343,74.1,2.5,44.9
1737111655.1594636,74.0,2.5,44.9
1737111656.1595826,74.6,2.5,44.9
1737111657.1597204,74.9,2.5,44.9
1737111658.1597579,73.9,2.5,44.9
1737111659.1598454,75.1,2.5,44.9
1737111660.1598725,73.6,2.5,44.9
1737111661.1600225,74.9,2.5,44.9
1737111662.1601083,74.6,2.5,44.9
1737111663.1602123,74.8,2.5,44.9
1737111664.1602817,74.3,2.4,44.9
1737111665.1603808,74.4,2.5,44.9
1737111666.1604793,75.2,2.5,44.9
1737111667.1606674,74.1,2.5,44.9
1737111668.160668,75.0,2.5,44.9
1737111669.1608076,73.8,2.5,44.9
1737111670.1608672,74.4,2.5,44.9
1737111671.1609483,75.5,2.5,44.9
1737111672.161108,74.1,2.5,44.9
1737111673.1611345,73.9,2.5,44.9
1737111674.161341,73.6,2.5,44.9
1737111675.161378,74.2,2.5,44.9
1737111676.161528,73.1,2.5,44.9
1737111677.1615891,74.6,2.5,44.9
1737111678.1617448,73.2,2.5,44.9
1737111679.1619673,73.5,2.5,44.9
1737111680.161906,74.6,2.5,44.9
1737111681.1620736,74.2,2.5,44.9
1737111682.1621146,73.8,2.5,44.9
1737111683.1622329,74.5,2.5,44.9
1737111684.1623154,74.7,2.5,44.9
1737111685.162396,75.0,2.5,44.9
1737111686.1625092,73.8,2.5,44.9
1737111687.1626704,74.3,2.5,44.9
1737111688.1627479,73.8,2.5,44.9
1737111689.162922,74.9,2.5,44.9
1737111690.1629078,73.1,2.5,44.9
1737111691.1630874,74.8,2.4,44.9
1737111692.163091,74.8,2.5,44.9
1737111693.1632047,74.1,2.5,44.9
1737111694.1633043,74.3,2.5,44.9
1737111695.1633923,73.9,2.5,44.9
1737111696.1634724,75.2,2.5,44.9
1737111697.163594,74.8,2.5,44.9
1737111698.1637015,74.7,2.5,44.9
1737111699.1638103,73.9,2.5,44.9
1737111700.1638718,74.9,2.5,44.9
1737111701.164013,75.1,2.5,44.9
1737111702.1641126,74.3,2.5,44.9
1737111703.164264,75.1,2.5,44.9
1737111704.1642923,73.6,2.5,44.9
1737111705.1643975,74.8,2.5,44.9
1737111706.1644826,74.7,2.5,44.9
1737111707.1646218,74.6,2.5,44.9
1737111708.1646764,69.6,2.5,44.9
1737111709.1647744,0.0,2.5,44.9
1737111710.1648583,21.6,2.5,44.9
1737111711.1649668,74.6,2.5,44.9
1737111712.1650422,75.0,2.5,44.9
1737111713.165137,74.8,2.5,44.9
1737111714.165336,74.3,2.5,44.9
1737111715.1653259,74.3,2.5,44.9
1737111716.1654422,72.3,2.5,44.9
1737111717.165517,74.9,2.5,44.9
1737111718.165573,73.8,2.5,44.9
1737111719.1656797,75.0,2.5,44.9
1737111720.165721,74.4,2.5,44.9
1737111721.1658552,72.3,2.5,44.9
1737111722.1659727,74.3,2.5,44.9
1737111723.1660542,74.8,2.5,44.9
1737111724.1661518,74.5,2.5,44.9
1737111725.1662462,74.3,2.5,44.9
1737111726.1663475,75.1,2.5,44.9
1737111727.1664295,74.3,2.5,44.9
1737111728.166528,75.0,2.5,44.9
1737111729.1666203,75.3,2.5,44.9
1737111730.1666958,72.6,2.5,44.9
1737111731.1668444,75.1,2.5,44.9
1737111732.166876,73.6,2.5,44.9
1737111733.166974,74.6,2.5,44.9
1737111734.1670525,74.4,2.5,44.9
1737111735.1671722,74.3,2.5,44.9
1737111736.1672559,75.1,2.5,44.9
1737111737.1673646,74.9,2.5,44.9
1737111738.1674447,75.2,2.5,44.9
1737111739.1675358,73.9,2.5,44.9
1737111740.167634,75.3,2.5,44.9
1737111741.1677825,74.9,2.5,44.9
1737111742.1678512,74.4,2.5,44.9
1737111743.16807,75.1,2.5,44.9
1737111744.1681466,74.4,2.5,44.9
1737111745.1681879,75.3,2.5,44.9
1737111746.1683393,74.0,2.5,44.9
1737111747.168363,74.6,2.5,44.9
1737111748.1685233,74.7,2.5,44.9
1737111749.168552,74.4,2.5,44.9
1737111750.1686466,75.4,2.5,44.9
1737111751.1687284,72.8,2.5,44.9
1737111752.1688251,75.1,2.5,44.9
1737111753.168915,73.9,2.5,44.9
1737111754.1690319,74.7,2.5,44.9
1737111755.1691272,75.2,2.5,44.9
1737111756.169194,74.4,2.5,44.9
1737111757.169334,75.3,2.5,44.9
1737111758.1693926,73.8,2.5,44.9
1737111759.1695213,75.0,2.5,44.9
1737111760.16958,74.4,2.5,44.9
1737111761.169781,75.2,2.5,44.9
1737111762.1699383,74.6,2.5,44.9
1737111763.1703007,74.4,2.5,44.9
1737111764.1703522,74.9,2.5,44.9
1737111765.1704433,74.0,2.5,44.9
1737111766.1705265,75.4,2.5,44.9
1737111767.1706805,73.9,2.5,44.9
1737111768.170707,75.0,2.5,44.9
1737111769.1708157,74.8,2.5,44.9
1737111770.1709647,72.7,2.5,44.9
1737111771.1710548,74.0,2.5,44.9
1737111772.171183,73.6,2.5,44.9
1737111773.171253,73.8,2.5,44.9
1737111774.1712976,73.5,2.5,44.9
1737111775.171377,74.6,2.5,44.9
1737111776.1714675,75.0,2.5,44.9
1737111777.1715884,73.0,2.5,44.9
1737111778.1716404,74.6,2.5,44.9
1737111779.1718464,73.8,2.5,44.9
1737111780.1718483,75.2,2.5,44.9
1737111781.1719627,74.1,2.5,44.9
1737111782.1720607,73.1,2.5,44.9
1737111783.1722105,74.7,2.5,44.9
1737111784.1722255,73.3,2.5,44.9
1737111785.1723347,74.8,2.5,44.9
1737111786.17243,74.3,2.5,44.9
1737111787.172586,74.4,2.5,44.9
1737111788.1726623,75.2,2.5,44.9
1737111789.1727743,74.4,2.5,44.9
1737111790.1728866,75.0,2.5,44.9
1737111791.1729825,73.3,2.4,44.9
1737111792.1730313,75.1,2.5,44.9
1737111793.1731322,74.3,2.5,44.9
1737111794.1732125,74.6,2.5,44.9
1737111795.1733263,74.4,2.5,44.9
1737111796.1734502,74.1,2.5,44.9
1737111797.1735377,74.9,2.5,44.9
1737111798.173635,75.1,2.5,44.9
1737111799.1737196,73.8,2.5,44.9
1737111800.1737769,74.4,2.5,44.9
1737111801.1739635,74.8,2.4,44.9
1737111802.1740606,74.7,2.5,44.9
1737111803.1741009,73.9,2.5,44.9
1737111804.174206,75.2,2.5,44.9
1737111805.174359,74.5,2.5,44.9
1737111806.1745,74.8,2.5,44.9
1737111807.1746457,74.3,2.5,44.9
1737111808.174716,75.0,2.5,44.9
1737111809.174834,75.4,2.5,44.9
1737111810.1749449,74.5,2.4,44.9
1737111811.1750407,75.1,2.5,44.9
1737111812.1752727,74.6,2.5,44.9
1737111813.1753328,74.6,2.5,44.9
1737111814.1840754,75.5,2.5,44.9
1737111815.1756747,73.7,2.5,44.9
1737111816.1757283,74.8,2.4,44.9
1737111817.175898,74.0,2.5,44.9
1737111818.1759162,74.6,2.5,44.9
1737111819.1760697,75.5,2.5,44.9
1737111820.176224,74.4,2.5,44.9
1737111821.1762176,74.5,2.4,44.9
1737111822.1763837,74.8,2.5,44.9
1737111823.1764889,71.9,2.5,44.9
1737111824.176593,74.5,2.5,44.9
1737111825.1766226,74.8,2.5,44.9
1737111826.1768022,74.5,2.5,44.9
1737111827.1769679,72.1,2.5,44.9
1737111828.176999,75.2,2.5,44.9
1737111829.1771066,75.2,2.5,44.9
1737111830.1772194,75.3,2.5,44.9
1737111831.177283,74.7,2.5,44.9
1737111832.1773794,74.1,2.5,44.9
1737111833.177475,73.9,2.5,44.9
1737111834.1775727,74.4,2.5,44.9
1737111835.1776752,74.8,2.5,44.9
1737111836.1777444,74.0,2.5,44.9
1737111837.1779292,74.7,2.5,44.9
1737111838.1779733,73.4,2.5,44.9
1737111839.1780705,73.1,2.5,44.9
1737111840.1781373,74.9,2.5,44.9
1737111841.1782424,73.2,2.5,44.9
1737111842.178334,74.1,2.5,44.9
1737111843.178489,71.1,2.5,44.9
1737111844.178509,74.1,2.4,44.9
1737111845.1786168,73.7,2.4,44.9
1737111846.1786926,73.6,2.5,44.9
1737111847.178801,75.1,2.5,44.9
1737111848.1788647,73.8,2.5,44.9
1737111849.1789563,74.3,2.5,44.9
1737111850.1790683,73.3,2.5,44.9
1737111851.1791677,75.3,2.5,44.9
1737111852.1792495,75.3,2.5,44.9
1737111853.179373,74.3,2.5,44.9
1737111854.1794696,74.9,2.5,44.9
1737111855.1796148,73.9,2.5,44.9
1737111856.1796806,73.6,2.4,44.9
1737111857.17984,75.3,2.4,44.9
1737111858.1798775,74.2,2.4,44.9
1737111859.1799934,74.9,2.5,44.9
1737111860.180035,74.5,2.5,44.9
1737111861.1802115,75.2,2.5,44.9
1737111862.1803925,75.1,2.5,44.9
1737111863.1804395,74.1,2.5,44.9
1737111864.1805387,75.3,2.5,44.9
1737111865.1806984,73.6,2.5,44.9
1737111866.180766,74.0,2.5,44.9
1737111867.1808188,74.4,2.5,44.9
1737111868.1809096,74.3,2.5,44.9
1737111869.1809993,74.0,2.5,44.9
1737111870.181118,73.9,2.5,44.9
1737111871.1812022,75.3,2.5,44.9
1737111872.1812649,74.2,2.5,44.9
1737111873.1813862,74.4,2.5,44.9
1737111874.1814408,73.9,2.5,44.9
1737111875.1815507,74.5,2.5,44.9
1737111876.1816337,74.6,2.5,44.9
1737111877.1816936,74.6,2.5,44.9
1737111878.1817796,74.8,2.5,44.9
1737111879.1818795,74.5,2.5,44.9
1737111880.181951,75.1,2.5,44.9
1737111881.1858373,74.4,2.5,44.9
1737111882.1858962,74.5,2.5,44.9
1737111883.1860812,74.9,2.5,44.9
1737111884.1861446,74.1,2.5,44.9
1737111885.186194,74.2,2.5,44.9
1737111886.1862805,73.6,2.5,44.9
1737111887.1863725,74.5,2.5,44.9
1737111888.1865232,73.6,2.5,44.9
1737111889.1866865,73.8,2.5,44.9
1737111890.1867797,74.0,2.5,44.9
1737111891.1868212,73.8,2.5,44.9
1737111892.1869473,74.8,2.5,44.9
1737111893.1870081,73.7,2.5,44.9
1737111894.1870756,74.8,2.5,44.9
1737111895.187253,75.0,2.5,44.9
1737111896.1881502,73.1,2.5,44.9
1737111897.1882594,74.6,2.5,44.9
1737111898.1883461,73.8,2.5,44.9
1737111899.1883879,75.2,2.5,44.9
1737111900.1884847,74.4,2.5,44.9
1737111901.1885622,74.5,2.5,44.9
1737111902.1886473,74.5,2.5,44.9
1737111903.1887736,73.8,2.5,44.9
1737111904.1889129,74.4,2.5,44.9
1737111905.1890543,74.1,2.5,44.9
1737111906.1890738,74.2,2.5,44.9
1737111907.189161,73.8,2.5,44.9
1737111908.1892533,75.1,2.5,44.9
1737111909.1894507,75.1,2.5,44.9
1737111910.1895256,72.8,2.5,44.9
1737111911.1895711,74.8,2.5,44.9
1737111912.1902287,74.8,2.5,44.9
1737111913.1903176,74.6,2.5,44.9
1737111914.19047,75.3,2.5,44.9
1737111915.1905704,73.6,2.5,44.9
1737111916.19066,74.8,2.5,44.9
1737111917.1907277,74.5,2.5,44.9
1737111918.1908405,74.7,2.5,44.9
1737111919.1909509,73.7,2.5,44.9
1737111920.1910062,74.8,2.5,44.9
1737111921.1910985,74.3,2.5,44.9
1737111922.1913083,74.5,2.5,44.9
1737111923.1916313,74.7,2.5,44.9
1737111924.191543,74.6,2.5,44.9
1737111925.1916733,75.3,2.5,44.9
1737111926.1917288,74.3,2.5,44.9
1737111927.1917763,74.3,2.5,44.9
1737111928.1919253,74.3,2.5,44.9
1737111929.19198,73.1,2.5,44.9
1737111930.1920671,74.7,2.5,44.9
1737111931.1923926,73.9,2.5,44.9
1737111932.19229,75.3,2.5,44.9
1737111933.192384,73.6,2.5,44.9
1737111934.1924903,74.1,2.5,44.9
1737111935.1925685,74.3,2.5,44.9
1737111936.1926556,72.9,2.5,44.9
1737111937.19275,74.6,2.5,44.9
1737111938.1928244,73.8,2.5,44.9
1737111939.1929538,74.3,2.5,44.9
1737111940.192986,75.1,2.5,44.9
1737111941.193127,74.2,2.5,44.9
1737111942.193216,74.1,2.5,44.9
1737111943.1933138,74.2,2.5,44.9
1737111944.193399,74.8,2.5,44.9
1737111945.1934943,74.2,2.5,44.9
1737111946.1935887,74.1,2.5,44.9
1737111947.1936724,74.3,2.5,44.9
1737111948.193779,73.8,2.5,44.9
1737111949.1938803,75.0,2.5,44.9
1737111950.1939867,74.4,2.5,44.9
1737111951.1940582,74.2,2.5,44.9
1737111952.1941688,74.5,2.5,44.9
1737111953.194425,73.4,2.5,44.9
1737111954.1943614,75.3,2.5,44.9
1737111955.1944733,74.1,2.5,44.9
1737111956.1945703,75.0,2.5,44.9
1737111957.194714,73.7,2.5,44.9
1737111958.1947596,74.6,2.5,44.9
1737111959.194848,74.4,2.5,44.9
1737111960.1949058,73.5,2.5,44.9
1737111961.1950343,74.4,2.5,44.9
1737111962.1951125,74.6,2.5,44.9
1737111963.1952355,74.5,2.5,44.9
1737111964.1953197,72.7,2.5,44.9
1737111965.1954644,74.5,2.5,44.9
1737111966.195509,74.3,2.5,44.9
1737111967.1956167,75.4,2.5,44.9
1737111968.1957083,72.4,2.5,44.9
1737111969.1958306,74.0,2.5,44.9
1737111970.1958952,74.6,2.5,44.9
1737111971.195975,75.5,2.5,44.9
1737111972.1962476,74.6,2.5,44.9
1737111973.1962214,74.3,2.5,44.9
1737111974.196297,75.0,2.5,44.9
1737111975.1963866,74.5,2.5,44.9
1737111976.1964881,74.6,2.5,44.9
1737111977.1965902,72.6,2.5,44.9
1737111978.1966636,74.6,2.5,44.9
1737111979.1967616,75.3,2.5,44.9
1737111980.1967888,74.6,2.5,44.9
1737111981.1968763,74.6,2.5,44.9
1737111982.1970727,74.4,2.5,44.9
1737111983.197093,74.5,2.5,44.9
1737111984.1971717,74.6,2.5,44.9
1737111985.1973054,74.4,2.5,44.9
1737111986.1974454,74.7,2.5,44.9
1737111987.1975424,73.6,2.5,44.9
1737111988.1976907,74.5,2.5,44.9
1737111989.1977568,74.1,2.5,44.9
1737111990.1977942,74.1,2.5,44.9
1737111991.1978576,75.1,2.5,44.9
1737111992.1979604,74.3,2.5,44.9
1737111993.1980453,74.3,2.5,44.9
1737111994.1981268,74.2,2.5,44.9
1737111995.198212,73.1,2.5,44.9
1737111996.198322,74.8,2.5,44.9
1737111997.1984136,73.3,2.5,44.9
1737111998.1984453,73.8,2.5,44.9
1737111999.1986675,74.0,2.5,44.9
1737112000.1986413,74.4,2.5,44.9
1737112001.1987574,73.8,2.5,44.9
1737112002.1989267,74.3,2.5,44.9
1737112003.1990144,74.3,2.5,44.9
1737112004.199143,75.0,2.5,44.9
1737112005.1992416,74.0,2.5,44.9
1737112006.1993203,74.6,2.5,44.9
1737112007.1995559,74.8,2.5,44.9
1737112008.1994739,74.7,2.5,44.9
1737112009.1996193,74.1,2.5,44.9
1737112010.199674,74.6,2.5,44.9
1737112011.1997604,74.6,2.5,44.9
1737112012.1998537,74.2,2.5,44.9
1737112013.1999223,75.1,2.5,44.9
1737112014.2000186,74.5,2.5,44.9
1737112015.200101,73.6,2.5,44.9
1737112016.2002327,74.8,2.5,44.9
1737112017.2003708,75.0,2.5,44.9
1737112018.2003791,75.0,2.5,44.9
1737112019.2004647,75.0,2.5,44.9
1737112020.2004564,75.1,2.5,44.9
1737112021.2006059,75.1,2.5,44.9
1737112022.200784,75.2,2.5,44.9
1737112023.2008672,75.1,2.5,44.9
1737112024.2009573,75.1,2.5,44.9
1737112025.2009876,75.0,2.5,44.9
1737112026.2011166,74.4,2.5,44.9
