Elapsed Seconds,CPU Usage (%),Memory Usage (%),Disk Usage (%)
2508.21,73.5,2.8,44.9
2509.21,72.3,2.8,44.9
2510.21,74.6,2.8,44.9
2511.21,73.6,2.8,44.9
2512.21,73.1,2.8,44.9
2513.21,74.0,2.8,44.9
2514.21,73.7,2.8,44.9
2515.21,73.6,2.8,44.9
2516.21,73.9,2.8,44.9
2517.21,74.0,2.8,44.9
2518.21,74.2,2.8,44.9
2519.21,72.6,2.8,44.9
2520.21,71.3,2.8,44.9
2521.21,71.9,2.8,44.9
2522.21,73.3,2.8,44.9
2523.21,72.1,2.8,44.9
2524.21,71.2,2.8,44.9
